zone,season,month,day_of_year,sunshine_hours,cloudcover_mean,relative_humidity_2m_mean,shortwave_radiation_sum,ok_day_label
VILA_REAL,Spring,5,146,13.592036111111112,6,51,30.06,Not OK
GUARDA,Spring,5,147,13.560447222222225,3,36,30.4,OK
VILA_REAL,Spring,5,147,13.66295,10,39,30.27,Not OK
GUARDA,Spring,5,148,13.398580555555556,6,35,29.9,OK
VILA_REAL,Spring,5,148,13.332527777777775,14,47,28.8,Not OK
GUARDA,Spring,5,149,13.410433333333332,48,56,29.75,Not OK
VILA_REAL,Spring,5,149,13.425213888888887,56,70,28.38,Not OK
GUARDA,Spring,5,150,0.1990972222222222,88,71,10.59,Not OK
VILA_REAL,Spring,5,150,3.387130555555556,97,80,13.01,OK
GUARDA,Spring,5,151,13.37884722222222,42,57,24.03,Not OK
VILA_REAL,Spring,5,151,12.016844444444445,84,75,20.55,Not OK
GUARDA,Summer,6,152,11.16707777777778,49,74,21.39,Not OK
VILA_REAL,Summer,6,152,11.223688888888889,48,81,22.14,Not OK
GUARDA,Summer,6,153,10.984683333333331,67,71,21.11,Not OK
VILA_REAL,Summer,6,153,12.365308333333331,59,78,20.69,Not OK
GUARDA,Summer,6,154,13.494969444444443,39,71,23.91,Not OK
VILA_REAL,Summer,6,154,13.069705555555556,48,78,22.11,Not OK
GUARDA,Summer,6,155,13.521208333333332,48,75,22.77,Not OK
VILA_REAL,Summer,6,155,12.969530555555554,37,81,22.11,Not OK
GUARDA,Summer,6,156,13.034802777777776,33,75,29.4,OK
VILA_REAL,Summer,6,156,12.341663888888888,66,78,27.21,OK
GUARDA,Summer,6,157,11.657113888888889,60,67,27.08,Not OK
VILA_REAL,Summer,6,157,11.550930555555556,82,79,24.57,Not OK
GUARDA,Summer,6,158,13.665075,45,64,30.19,Not OK
VILA_REAL,Summer,6,158,13.2514,70,73,28.86,Not OK
GUARDA,Summer,6,159,7.40396111111111,92,79,16.79,Not OK
VILA_REAL,Summer,6,159,1.0,100,90,8.54,Not OK
GUARDA,Summer,6,160,13.105691666666669,40,58,29.55,OK
VILA_REAL,Summer,6,160,13.694538888888887,32,68,29.17,Not OK
GUARDA,Summer,6,161,12.643583333333334,35,42,25.66,Not OK
VILA_REAL,Summer,6,161,13.808041666666666,26,54,27.79,Not OK
GUARDA,Summer,6,162,12.84066111111111,44,43,24.76,Not OK
VILA_REAL,Summer,6,162,13.661747222222225,26,57,26.77,Not OK
GUARDA,Summer,6,163,13.045194444444444,22,43,27.36,Not OK
VILA_REAL,Summer,6,163,13.817477777777777,15,57,25.97,Not OK
GUARDA,Summer,6,164,13.8505,23,43,29.57,Not OK
VILA_REAL,Summer,6,164,14.104219444444444,18,60,29.62,Not OK
GUARDA,Summer,6,165,13.603427777777776,67,39,28.65,Not OK
VILA_REAL,Summer,6,165,13.696627777777778,77,61,29.28,Not OK
GUARDA,Summer,6,166,8.561830555555556,60,33,22.27,Not OK
VILA_REAL,Summer,6,166,10.291027777777776,68,50,22.45,Not OK
GUARDA,Summer,6,167,11.329830555555557,56,69,22.03,Not OK
VILA_REAL,Summer,6,167,9.14172222222222,67,68,18.93,Not OK
GUARDA,Summer,6,168,10.890941666666668,73,49,24.73,Not OK
VILA_REAL,Summer,6,168,10.863308333333334,74,64,24.22,Not OK
GUARDA,Summer,6,169,13.464241666666666,34,56,29.54,Not OK
VILA_REAL,Summer,6,169,11.807858333333334,62,77,26.97,Not OK
GUARDA,Summer,6,170,13.52962777777778,60,71,19.93,Not OK
VILA_REAL,Summer,6,170,13.087013888888889,60,79,21.91,Not OK
GUARDA,Summer,6,171,10.508105555555556,64,71,22.9,Not OK
VILA_REAL,Summer,6,171,8.211205555555555,80,80,19.19,Not OK
GUARDA,Summer,6,172,10.263402777777776,54,79,17.9,Not OK
VILA_REAL,Summer,6,172,5.981166666666667,89,84,12.24,Not OK
GUARDA,Summer,6,173,8.60618611111111,82,83,14.8,Not OK
VILA_REAL,Summer,6,173,12.259516666666666,69,87,19.6,Not OK
GUARDA,Summer,6,174,9.370280555555556,56,82,17.29,Not OK
VILA_REAL,Summer,6,174,4.801866666666667,91,89,13.8,Not OK
GUARDA,Summer,6,175,13.479469444444444,59,79,24.16,Not OK
VILA_REAL,Summer,6,175,11.04082222222222,99,83,19.71,Not OK
GUARDA,Summer,6,176,12.554658333333332,44,72,27.4,Not OK
VILA_REAL,Summer,6,176,13.981758333333334,58,76,26.11,Not OK
GUARDA,Summer,6,177,13.48148611111111,22,67,30.8,Not OK
VILA_REAL,Summer,6,177,13.491616666666667,40,73,24.49,Not OK
GUARDA,Summer,6,178,13.977997222222225,2,60,31.18,OK
VILA_REAL,Summer,6,178,14.086361111111112,14,68,29.89,OK
GUARDA,Summer,6,179,14.037838888888889,0,58,31.05,Not OK
VILA_REAL,Summer,6,179,14.108669444444445,7,68,31.13,Not OK
GUARDA,Summer,6,180,13.823969444444444,57,68,27.69,Not OK
VILA_REAL,Summer,6,180,11.0,79,77,25.99,Not OK
GUARDA,Summer,6,181,13.867288888888888,42,55,30.35,OK
VILA_REAL,Summer,6,181,13.448347222222225,51,69,27.98,Not OK
GUARDA,Summer,7,182,13.965072222222222,0,46,30.74,OK
VILA_REAL,Summer,7,182,14.071344444444444,0,60,30.76,OK
GUARDA,Summer,7,183,12.916680555555557,31,45,28.79,Not OK
VILA_REAL,Summer,7,183,14.031958333333334,35,54,27.68,Not OK
GUARDA,Summer,7,184,13.579691666666667,33,52,26.14,Not OK
VILA_REAL,Summer,7,184,13.617930555555557,39,64,26.54,OK
GUARDA,Summer,7,185,13.882141666666666,12,60,27.92,OK
VILA_REAL,Summer,7,185,13.953155555555556,21,71,26.91,Not OK
GUARDA,Summer,7,186,13.463783333333334,23,56,24.03,OK
VILA_REAL,Summer,7,186,12.551852777777777,32,57,26.52,Not OK
GUARDA,Summer,7,187,13.77312777777778,13,52,27.87,Not OK
VILA_REAL,Summer,7,187,13.906608333333333,19,53,26.94,Not OK
GUARDA,Summer,7,188,13.82878611111111,0,39,30.54,OK
VILA_REAL,Summer,7,188,13.898597222222222,0,40,30.53,Not OK
GUARDA,Summer,7,189,13.851019444444445,0,32,30.88,Not OK
VILA_REAL,Summer,7,189,13.92061111111111,0,37,30.82,Not OK
GUARDA,Summer,7,190,13.811216666666668,0,30,30.56,Not OK
VILA_REAL,Summer,7,190,13.88025277777778,0,39,30.44,Not OK
GUARDA,Summer,7,191,13.80131388888889,7,30,29.38,Not OK
VILA_REAL,Summer,7,191,13.840272222222223,4,48,28.99,Not OK
GUARDA,Summer,7,192,13.761716666666668,20,32,26.23,Not OK
VILA_REAL,Summer,7,192,13.321808333333331,38,58,27.25,Not OK
GUARDA,Summer,7,193,13.478033333333332,57,27,27.34,Not OK
VILA_REAL,Summer,7,193,13.219752777777778,37,32,28.72,Not OK
GUARDA,Summer,7,194,13.018936111111111,67,21,26.72,Not OK
VILA_REAL,Summer,7,194,13.559672222222222,72,34,25.38,Not OK
GUARDA,Summer,7,195,13.322830555555557,35,25,27.46,Not OK
VILA_REAL,Summer,7,195,10.345097222222222,52,37,23.46,Not OK
GUARDA,Summer,7,196,13.412855555555556,30,26,28.69,Not OK
VILA_REAL,Summer,7,196,13.301275,55,37,28.14,Not OK
GUARDA,Summer,7,197,13.101144444444444,47,34,26.99,Not OK
VILA_REAL,Summer,7,197,12.7393,61,47,25.11,Not OK
GUARDA,Summer,7,198,13.564325,16,37,27.39,Not OK
VILA_REAL,Summer,7,198,13.629161111111111,21,49,28.27,Not OK
GUARDA,Summer,7,199,13.48542222222222,9,49,29.58,Not OK
VILA_REAL,Summer,7,199,13.566877777777778,14,63,29.07,Not OK
GUARDA,Summer,7,200,13.397658333333334,10,62,29.15,OK
VILA_REAL,Summer,7,200,12.622825,40,73,25.09,Not OK
GUARDA,Summer,7,201,13.487269444444443,0,45,29.89,Not OK
VILA_REAL,Summer,7,201,13.566325,0,56,29.77,Not OK
GUARDA,Summer,7,202,13.395586111111111,15,39,29.58,Not OK
VILA_REAL,Summer,7,202,13.553075,2,56,29.09,Not OK
GUARDA,Summer,7,203,13.389691666666666,20,41,29.23,Not OK
VILA_REAL,Summer,7,203,12.44412222222222,31,64,28.86,Not OK
GUARDA,Summer,7,204,13.333366666666668,0,41,29.02,Not OK
VILA_REAL,Summer,7,204,13.4336,0,51,28.6,Not OK
GUARDA,Summer,7,205,13.309147222222222,23,35,28.19,Not OK
VILA_REAL,Summer,7,205,13.068280555555557,14,62,28.3,Not OK
GUARDA,Summer,7,206,13.246519444444443,0,39,29.17,OK
VILA_REAL,Summer,7,206,13.357366666666666,5,58,28.29,Not OK
GUARDA,Summer,7,207,13.225633333333333,0,46,28.89,OK
VILA_REAL,Summer,7,207,13.30412222222222,0,57,28.67,Not OK
GUARDA,Summer,7,208,13.194758333333333,0,49,28.88,Not OK
VILA_REAL,Summer,7,208,13.269177777777776,9,62,28.43,Not OK
GUARDA,Summer,7,209,13.127069444444444,4,52,27.81,Not OK
VILA_REAL,Summer,7,209,13.223305555555555,4,67,27.84,Not OK
GUARDA,Summer,7,210,13.15013888888889,0,46,28.6,OK
VILA_REAL,Summer,7,210,13.219286111111112,2,60,27.89,Not OK
GUARDA,Summer,7,211,12.806305555555555,29,39,23.78,Not OK
VILA_REAL,Summer,7,211,13.186913888888888,0,40,28.13,Not OK
GUARDA,Summer,7,212,13.025525,15,34,26.35,Not OK
VILA_REAL,Summer,7,212,13.155994444444444,0,38,27.93,Not OK
GUARDA,Summer,8,213,13.004066666666668,9,32,26.97,Not OK
VILA_REAL,Summer,8,213,13.10065,7,40,27.13,Not OK
GUARDA,Summer,8,214,13.06941111111111,0,36,28.47,Not OK
VILA_REAL,Summer,8,214,13.123844444444444,10,46,25.73,Not OK
GUARDA,Summer,8,215,13.047427777777775,0,36,28.73,Not OK
VILA_REAL,Summer,8,215,13.096836111111111,1,62,27.78,Not OK
GUARDA,Summer,8,216,13.0,19,43,28.26,Not OK
VILA_REAL,Summer,8,216,13.071702777777777,19,61,26.65,Not OK
GUARDA,Summer,8,217,13.02735,2,42,28.39,OK
VILA_REAL,Summer,8,217,13.027158333333333,13,55,27.31,Not OK
GUARDA,Summer,8,218,13.010794444444445,0,47,28.01,Not OK
VILA_REAL,Summer,8,218,13.027608333333331,7,55,26.75,Not OK
GUARDA,Summer,8,219,13.0,0,46,27.45,Not OK
VILA_REAL,Summer,8,219,13.000080555555556,4,61,25.14,Not OK
GUARDA,Summer,8,220,12.987211111111112,0,44,27.09,Not OK
VILA_REAL,Summer,8,220,12.97561111111111,9,60,24.14,Not OK
GUARDA,Summer,8,221,12.97222222222222,0,44,27.2,Not OK
VILA_REAL,Summer,8,221,12.960125,1,53,26.46,Not OK
GUARDA,Summer,8,222,12.957263888888887,24,48,22.53,Not OK
VILA_REAL,Summer,8,222,12.400469444444443,25,57,21.6,Not OK
GUARDA,Summer,8,223,12.942338888888887,2,55,26.95,Not OK
VILA_REAL,Summer,8,223,12.929236111111113,2,58,25.87,Not OK
GUARDA,Summer,8,224,12.927372222222225,1,47,26.97,OK
VILA_REAL,Summer,8,224,12.913758333333334,3,64,26.5,Not OK
GUARDA,Summer,8,225,12.912327777777778,21,46,25.29,Not OK
VILA_REAL,Summer,8,225,12.8982,24,58,26.38,Not OK
GUARDA,Summer,8,226,12.897222222222222,22,60,27.03,OK
VILA_REAL,Summer,8,226,12.882572222222224,70,71,25.19,Not OK
GUARDA,Summer,8,227,12.871205555555555,7,54,26.55,Not OK
VILA_REAL,Summer,8,227,12.86687777777778,25,68,25.89,Not OK
GUARDA,Summer,8,228,11.787866666666666,46,65,20.86,Not OK
VILA_REAL,Summer,8,228,12.851125,60,79,20.61,Not OK
GUARDA,Summer,8,229,12.795838888888888,22,58,22.75,Not OK
VILA_REAL,Summer,8,229,12.033725,51,67,18.9,OK
GUARDA,Summer,8,230,12.757566666666666,0,45,26.44,OK
VILA_REAL,Summer,8,230,12.7906,1,53,26.05,OK
GUARDA,Summer,8,231,12.718944444444444,0,31,26.06,OK
VILA_REAL,Summer,8,231,12.750883333333334,0,43,25.79,Not OK
GUARDA,Summer,8,232,12.680002777777778,0,27,25.89,Not OK
VILA_REAL,Summer,8,232,12.710833333333332,2,45,25.44,Not OK
GUARDA,Summer,8,233,12.640769444444445,13,43,25.2,Not OK
VILA_REAL,Summer,8,233,12.67048888888889,15,63,24.69,Not OK
GUARDA,Summer,8,234,12.601275,2,41,24.99,Not OK
VILA_REAL,Summer,8,234,12.629875,11,49,24.45,Not OK
GUARDA,Summer,8,235,11.627388888888888,40,37,23.57,Not OK
VILA_REAL,Summer,8,235,12.383566666666663,47,45,21.55,Not OK
GUARDA,Summer,8,236,12.521613888888888,21,49,21.59,Not OK
VILA_REAL,Summer,8,236,12.547966666666667,28,62,21.61,Not OK
GUARDA,Summer,8,237,12.190944444444446,24,61,23.95,OK
VILA_REAL,Summer,8,237,12.40736388888889,38,66,23.22,Not OK
GUARDA,Summer,8,238,10.678472222222222,26,50,20.97,Not OK
VILA_REAL,Summer,8,238,12.465333333333332,13,50,23.23,Not OK
GUARDA,Summer,8,239,12.400866666666667,4,43,24.71,OK
VILA_REAL,Summer,8,239,12.423819444444444,30,47,23.01,Not OK
GUARDA,Summer,8,240,12.033438888888888,26,50,22.32,Not OK
VILA_REAL,Summer,8,240,12.382205555555556,14,47,21.27,Not OK
GUARDA,Summer,8,241,12.31985,25,57,24.06,Not OK
VILA_REAL,Summer,8,241,12.340525,17,65,23.54,OK
GUARDA,Summer,8,242,12.279266666666668,4,59,24.56,OK
VILA_REAL,Summer,8,242,12.023016666666669,28,71,24.09,OK
GUARDA,Summer,8,243,12.238547222222222,7,60,24.56,OK
VILA_REAL,Summer,8,243,12.256947222222225,24,71,23.75,Not OK
GUARDA,Autumn,9,244,12.037627777777775,24,63,23.79,Not OK
VILA_REAL,Autumn,9,244,11.619061111111112,57,75,21.45,Not OK
GUARDA,Autumn,9,245,11.647083333333333,47,70,21.99,Not OK
VILA_REAL,Autumn,9,245,9.044430555555556,60,75,14.41,Not OK
GUARDA,Autumn,9,246,12.114186111111112,16,62,24.12,Not OK
VILA_REAL,Autumn,9,246,11.057661111111113,36,72,22.93,Not OK
GUARDA,Autumn,9,247,11.729319444444446,36,66,21.01,OK
VILA_REAL,Autumn,9,247,11.127708333333333,54,78,17.6,Not OK
GUARDA,Autumn,9,248,9.888719444444444,52,74,16.35,Not OK
VILA_REAL,Autumn,9,248,10.126855555555556,77,88,13.75,Not OK
GUARDA,Autumn,9,249,11.853630555555556,46,66,21.61,OK
VILA_REAL,Autumn,9,249,11.769233333333332,64,80,19.09,Not OK
GUARDA,Autumn,9,250,8.296602777777778,97,72,14.91,Not OK
VILA_REAL,Autumn,9,250,8.956213888888888,97,83,14.08,Not OK
GUARDA,Autumn,9,251,6.097194444444445,80,82,12.32,Not OK
VILA_REAL,Autumn,9,251,7.6583194444444445,96,85,13.23,Not OK
GUARDA,Autumn,9,252,11.299966666666666,46,72,21.96,OK
VILA_REAL,Autumn,9,252,11.339533333333334,28,76,21.61,OK
GUARDA,Autumn,9,253,11.655550000000002,1,65,21.85,OK
VILA_REAL,Autumn,9,253,11.625975,1,69,21.37,OK
GUARDA,Autumn,9,254,11.401569444444444,56,53,21.69,Not OK
VILA_REAL,Autumn,9,254,11.338236111111112,68,64,21.29,Not OK
GUARDA,Autumn,9,255,3.8942361111111112,100,67,11.11,Not OK
VILA_REAL,Autumn,9,255,2.6806083333333333,100,70,9.36,Not OK
GUARDA,Autumn,9,256,0.5648166666666666,100,94,7.79,Not OK
VILA_REAL,Autumn,9,256,3.2610472222222224,99,87,8.56,Not OK
GUARDA,Autumn,9,257,2.8104416666666667,97,93,9.76,Not OK
VILA_REAL,Autumn,9,257,5.768227777777778,91,91,9.84,Not OK
GUARDA,Autumn,9,258,9.8225,68,88,15.22,Not OK
VILA_REAL,Autumn,9,258,10.005983333333331,59,86,16.12,Not OK
GUARDA,Autumn,9,259,11.243883333333336,23,77,18.25,OK
VILA_REAL,Autumn,9,259,11.15172222222222,15,80,19.35,OK
GUARDA,Autumn,9,260,11.153525,64,65,19.6,OK
VILA_REAL,Autumn,9,260,11.12376388888889,72,65,19.52,OK
GUARDA,Autumn,9,261,11.206341666666669,42,57,18.28,Not OK
VILA_REAL,Autumn,9,261,11.173075,60,54,19.5,OK
GUARDA,Autumn,9,262,8.797080555555556,76,70,14.44,OK
VILA_REAL,Autumn,9,262,11.119830555555556,39,63,17.7,OK
GUARDA,Autumn,9,263,11.172544444444446,12,66,19.14,OK
VILA_REAL,Autumn,9,263,11.11735277777778,8,67,18.81,OK
GUARDA,Autumn,9,264,11.119386111111112,22,74,17.1,Not OK
VILA_REAL,Autumn,9,264,11.114497222222225,13,69,19.17,OK
GUARDA,Autumn,9,265,11.140858333333332,12,68,20.62,OK
VILA_REAL,Autumn,9,265,10.0,66,83,19.14,OK
GUARDA,Autumn,9,266,11.020544444444443,69,61,19.81,OK
VILA_REAL,Autumn,9,266,10.632980555555555,87,81,18.26,OK
GUARDA,Autumn,9,267,10.946180555555555,42,66,18.77,OK
VILA_REAL,Autumn,9,267,10.981430555555557,21,67,18.93,OK
GUARDA,Autumn,9,268,9.787911111111113,43,51,16.92,Not OK
VILA_REAL,Autumn,9,268,10.39015277777778,15,58,17.49,Not OK
GUARDA,Autumn,9,269,10.954688888888889,6,50,19.97,Not OK
VILA_REAL,Autumn,9,269,10.959666666666667,9,57,18.86,OK
GUARDA,Autumn,9,270,10.905891666666667,7,60,19.43,OK
VILA_REAL,Autumn,9,270,10.91337777777778,16,71,18.35,OK
GUARDA,Autumn,9,271,7.574252777777778,62,77,15.72,Not OK
VILA_REAL,Autumn,9,271,4.622030555555556,79,87,9.5,Not OK
GUARDA,Autumn,9,272,5.711141666666667,71,80,9.08,Not OK
VILA_REAL,Autumn,9,272,5.454008333333333,69,85,9.05,Not OK
GUARDA,Autumn,9,273,10.801372222222223,35,64,19.29,Not OK
VILA_REAL,Autumn,9,273,10.180247222222222,46,73,17.87,OK
GUARDA,Autumn,10,274,10.747733333333333,49,52,18.84,OK
VILA_REAL,Autumn,10,274,10.771419444444444,32,65,18.5,OK
GUARDA,Autumn,10,275,10.719552777777778,23,38,18.86,OK
VILA_REAL,Autumn,10,275,10.742605555555556,45,53,18.11,OK
GUARDA,Autumn,10,276,10.691886111111112,7,37,18.31,OK
VILA_REAL,Autumn,10,276,10.713922222222225,11,52,17.86,OK
GUARDA,Autumn,10,277,10.66485,0,45,18.27,OK
VILA_REAL,Autumn,10,277,10.685405555555556,0,53,17.93,OK
GUARDA,Autumn,10,278,10.635938888888887,0,38,18.05,OK
VILA_REAL,Autumn,10,278,10.657086111111113,6,56,17.64,OK
GUARDA,Autumn,10,279,10.236369444444444,62,47,14.86,OK
VILA_REAL,Autumn,10,279,9.893758333333333,74,63,15.29,OK
GUARDA,Autumn,10,280,10.58128611111111,42,50,15.57,OK
VILA_REAL,Autumn,10,280,10.147738888888888,23,61,16.47,OK
GUARDA,Autumn,10,281,10.554380555555555,15,53,15.82,OK
VILA_REAL,Autumn,10,281,10.540269444444444,4,61,15.89,OK
GUARDA,Autumn,10,282,9.507441666666669,52,49,14.38,OK
VILA_REAL,Autumn,10,282,8.892988888888889,72,67,12.12,Not OK
GUARDA,Autumn,10,283,9.638613888888887,88,76,12.3,Not OK
VILA_REAL,Autumn,10,283,6.052630555555556,93,87,9.6,Not OK
GUARDA,Autumn,10,284,10.0299,50,79,13.47,OK
VILA_REAL,Autumn,10,284,10.403036111111112,10,78,15.54,OK
GUARDA,Autumn,10,285,10.390208333333334,20,67,15.57,OK
VILA_REAL,Autumn,10,285,10.35702777777778,50,72,14.83,OK
GUARDA,Autumn,10,286,10.304041666666668,43,60,15.63,OK
VILA_REAL,Autumn,10,286,10.294786111111112,64,77,15.19,OK
GUARDA,Autumn,10,287,10.300333333333333,22,72,16.25,OK
VILA_REAL,Autumn,10,287,8.631516666666666,48,85,14.56,OK
GUARDA,Autumn,10,288,10.158155555555556,33,71,15.46,OK
VILA_REAL,Autumn,10,288,8.1805,63,86,10.19,OK
GUARDA,Autumn,10,289,4.221030555555555,90,87,9.36,Not OK
VILA_REAL,Autumn,10,289,5.509236111111111,95,84,9.87,Not OK
GUARDA,Autumn,10,290,10.02383611111111,43,78,13.26,Not OK
VILA_REAL,Autumn,10,290,9.948697222222222,55,85,11.11,Not OK
GUARDA,Autumn,10,291,9.828527777777778,72,70,14.46,Not OK
VILA_REAL,Autumn,10,291,8.774758333333333,83,73,13.03,Not OK
GUARDA,Autumn,10,292,0.0,92,94,2.82,Not OK
VILA_REAL,Autumn,10,292,1.662188888888889,89,84,5.31,Not OK
GUARDA,Autumn,10,293,0.0552194444444444,100,96,4.92,Not OK
VILA_REAL,Autumn,10,293,4.685816666666667,92,92,5.91,Not OK
GUARDA,Autumn,10,294,2.022552777777778,100,93,6.89,Not OK
VILA_REAL,Autumn,10,294,5.932683333333333,97,89,8.82,Not OK
GUARDA,Autumn,10,295,2.129266666666666,100,96,4.41,Not OK
VILA_REAL,Autumn,10,295,3.194294444444444,100,90,5.85,Not OK
GUARDA,Autumn,10,296,5.412194444444445,94,91,8.37,Not OK
VILA_REAL,Autumn,10,296,6.438169444444444,97,89,7.97,Not OK
GUARDA,Autumn,10,297,1.019011111111111,99,92,6.47,Not OK
VILA_REAL,Autumn,10,297,3.723136111111111,100,91,6.33,Not OK
GUARDA,Autumn,10,298,5.402152777777777,71,87,8.19,Not OK
VILA_REAL,Autumn,10,298,6.0,84,88,7.29,Not OK
GUARDA,Autumn,10,299,3.660938888888889,98,89,6.76,Not OK
VILA_REAL,Autumn,10,299,9.612083333333333,79,87,10.34,Not OK
GUARDA,Autumn,10,300,7.383822222222221,78,78,10.48,Not OK
VILA_REAL,Autumn,10,300,5.056863888888889,87,81,6.73,Not OK
GUARDA,Autumn,10,301,0.0,98,83,4.49,Not OK
VILA_REAL,Autumn,10,301,0.0,100,90,3.28,Not OK
GUARDA,Autumn,10,302,4.6951472222222215,87,86,5.04,Not OK
VILA_REAL,Autumn,10,302,0.6449722222222223,99,89,4.04,Not OK
GUARDA,Autumn,10,303,8.654208333333333,76,85,11.69,Not OK
VILA_REAL,Autumn,10,303,9.250788888888888,79,85,12.63,Not OK
GUARDA,Autumn,10,304,2.983288888888889,93,96,4.13,Not OK
VILA_REAL,Autumn,10,304,3.667780555555556,87,93,4.83,Not OK
GUARDA,Autumn,11,305,7.064419444444445,60,85,8.63,Not OK
VILA_REAL,Autumn,11,305,9.178180555555556,54,86,11.73,Not OK
GUARDA,Autumn,11,306,7.0418111111111115,95,82,10.09,Not OK
VILA_REAL,Autumn,11,306,6.801091666666666,96,86,8.91,Not OK
GUARDA,Autumn,11,307,0.0,100,96,3.52,Not OK
VILA_REAL,Autumn,11,307,0.3093138888888889,97,95,2.33,Not OK
GUARDA,Autumn,11,308,9.356741666666666,90,84,12.7,Not OK
VILA_REAL,Autumn,11,308,8.902005555555556,81,82,11.16,Not OK
GUARDA,Autumn,11,309,9.346763888888889,4,69,12.87,Not OK
VILA_REAL,Autumn,11,309,9.283025,3,75,12.31,Not OK
GUARDA,Autumn,11,310,4.300144444444444,63,83,6.03,Not OK
VILA_REAL,Autumn,11,310,5.134672222222222,76,88,6.55,Not OK
GUARDA,Autumn,11,311,3.890830555555555,100,95,7.3,Not OK
VILA_REAL,Autumn,11,311,4.659877777777778,98,90,6.95,Not OK
GUARDA,Autumn,11,312,0.5214361111111111,100,96,3.92,Not OK
VILA_REAL,Autumn,11,312,1.1137833333333331,100,96,2.81,Not OK
GUARDA,Autumn,11,313,7.911975,68,90,8.04,Not OK
VILA_REAL,Autumn,11,313,7.0,88,93,7.72,Not OK
GUARDA,Autumn,11,314,8.784886111111112,53,88,9.11,Not OK
VILA_REAL,Autumn,11,314,8.719936111111112,62,89,8.96,Not OK
GUARDA,Autumn,11,315,9.040363888888889,7,84,11.04,Not OK
VILA_REAL,Autumn,11,315,8.935408333333333,6,86,10.69,Not OK
GUARDA,Autumn,11,316,8.987686111111111,23,83,9.48,Not OK
VILA_REAL,Autumn,11,316,8.88766388888889,26,83,10.48,Not OK
GUARDA,Autumn,11,317,8.735733333333334,91,85,9.67,Not OK
VILA_REAL,Autumn,11,317,8.00973888888889,82,82,9.19,Not OK
GUARDA,Autumn,11,318,4.967666666666666,100,92,6.57,Not OK
VILA_REAL,Autumn,11,318,3.653022222222222,100,92,6.02,Not OK
GUARDA,Autumn,11,319,0.6690166666666667,100,95,2.44,Not OK
VILA_REAL,Autumn,11,319,2.0019833333333334,98,93,3.87,Not OK
GUARDA,Autumn,11,320,0.0,100,97,2.06,Not OK
VILA_REAL,Autumn,11,320,0.0,100,98,2.42,Not OK
GUARDA,Autumn,11,321,7.653291666666666,88,90,8.01,Not OK
VILA_REAL,Autumn,11,321,5.852161111111111,92,94,6.12,Not OK
GUARDA,Autumn,11,322,8.707080555555557,47,86,9.35,Not OK
VILA_REAL,Autumn,11,322,7.652908333333333,68,91,8.48,Not OK
GUARDA,Autumn,11,323,4.0,93,92,5.0,Not OK
VILA_REAL,Autumn,11,323,3.755488888888889,98,94,4.11,Not OK
GUARDA,Autumn,11,324,2.0,100,95,3.5,Not OK
VILA_REAL,Autumn,11,324,0.0,100,99,2.48,Not OK
GUARDA,Autumn,11,325,4.935308333333333,94,91,4.46,Not OK
VILA_REAL,Autumn,11,325,3.081,91,93,3.86,Not OK
GUARDA,Autumn,11,326,0.0,100,92,2.85,Not OK
VILA_REAL,Autumn,11,326,0.0,100,96,2.02,Not OK
GUARDA,Autumn,11,327,3.880416666666666,90,90,4.98,Not OK
VILA_REAL,Autumn,11,327,6.199038888888889,99,92,6.93,Not OK
GUARDA,Autumn,11,328,0.1109111111111111,100,96,2.73,Not OK
VILA_REAL,Autumn,11,328,0.0,100,97,1.88,Not OK
GUARDA,Autumn,11,329,8.580513888888888,78,84,9.65,Not OK
VILA_REAL,Autumn,11,329,7.571747222222222,82,86,8.79,Not OK
GUARDA,Autumn,11,330,7.398902777777778,82,68,9.29,Not OK
VILA_REAL,Autumn,11,330,8.192388888888889,88,80,8.21,Not OK
GUARDA,Autumn,11,331,6.8182,88,83,6.75,Not OK
VILA_REAL,Autumn,11,331,4.710386111111111,93,86,4.32,Not OK
GUARDA,Autumn,11,332,8.549752777777778,40,87,8.06,Not OK
VILA_REAL,Autumn,11,332,8.143686111111112,87,92,7.11,Not OK
GUARDA,Autumn,11,333,7.656827777777778,83,92,8.29,Not OK
VILA_REAL,Autumn,11,333,7.424394444444444,92,89,6.54,Not OK
GUARDA,Autumn,11,334,1.956213888888889,90,93,2.84,Not OK
VILA_REAL,Autumn,11,334,0.0,90,93,1.47,Not OK
GUARDA,Winter,12,335,8.473522222222222,23,89,9.49,Not OK
VILA_REAL,Winter,12,335,8.382066666666667,8,77,9.37,Not OK
GUARDA,Winter,12,336,8.450047222222222,3,89,9.7,Not OK
VILA_REAL,Winter,12,336,8.357811111111111,1,82,9.44,Not OK
GUARDA,Winter,12,337,8.427625,26,84,8.67,Not OK
VILA_REAL,Winter,12,337,8.334636111111111,2,87,9.05,Not OK
GUARDA,Winter,12,338,5.6230416666666665,68,90,5.92,Not OK
VILA_REAL,Winter,12,338,4.508558333333333,53,90,4.85,Not OK
GUARDA,Winter,12,339,0.0,100,90,1.84,Not OK
VILA_REAL,Winter,12,339,0.7503305555555556,98,94,2.58,Not OK
GUARDA,Winter,12,340,0.6696666666666667,98,93,3.0,Not OK
VILA_REAL,Winter,12,340,1.2385666666666668,97,95,3.51,Not OK
GUARDA,Winter,12,341,5.160469444444444,99,88,6.96,Not OK
VILA_REAL,Winter,12,341,3.3391722222222224,99,93,4.35,Not OK
